Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh;
1409;0;7;0;0;2;1;21;B02;
1409;0;33;0;0;2;1;13;A01;
1410;0;7;0;0;1;3;1;A01;
1411;0;10;0;0;1;4;4;A01;
1412;0;30;0;0;2;8;13;A01;
1412;0;7;0;0;2;7;17;B02;
1413;0;21;0;0;5;6;1;A01;
1413;0;99;0;0;2;4;0;B02;
1414;0;7;0;0;2;1;15;A01;
1414;0;7;0;0;2;1;1;B02;
1415;0;33;0;0;2;1;2;B02;
1415;0;10;0;0;2;8;15;A01;
1416;0;7;0;2;0;2;1;A01;
1417;0;7;0;2;0;1;1;A01;
1418;0;7;0;0;0;5;16;A01;
1418;0;33;0;1;0;1;21;B01;
1419;0;31;0;15;0;1;1;A01;
1420;0;7;0;0;2;2;9;A01;
1420;0;30;0;0;2;1;1;B01;
1421;0;7;0;13;0;1;1;A01;
1422;0;33;0;0;2;1;1;B01;
1422;0;7;0;0;0;8;15;A01;
1423;0;30;0;0;0;4;2;A01;
1423;0;7;0;0;2;1;2;B01;
1424;0;7;0;0;5;1;1;A01;
1425;0;7;0;0;2;1;1;A01;
1425;0;99;0;0;2;1;1;B01;
1426;0;7;0;0;2;1;1;B01;
1426;0;7;0;0;2;1;13;A01;
1427;0;7;0;0;2;1;1;B01;
1427;0;7;0;0;2;1;13;A01;
1428;0;10;0;0;2;3;9;A01;
1428;0;7;0;0;2;2;1;B01;
1429;0;7;0;0;2;9;2;A01;
1429;0;33;0;0;2;1;2;C01;
1429;0;7;0;0;2;4;1;B01;
1430;0;7;0;0;2;3;19;B01;
1430;0;7;0;0;2;1;1;A01;
1431;0;7;0;0;4;1;1;A01;
1431;0;40;0;0;2;8;1;B01;
1432;0;7;0;0;2;4;23;C01;
1432;0;10;0;0;2;1;2;A01;
1432;0;7;0;0;2;4;23;B01;
1433;0;32;0;0;0;8;11;A01;
1434;0;32;0;0;0;7;1;A01;
1435;0;33;0;0;2;4;12;A01;
1435;0;33;0;0;2;4;12;B01;
1435;0;33;0;0;2;1;2;C01;
1435;0;33;0;0;2;4;2;D01;
1435;0;33;0;0;2;1;2;E01;
1436;0;7;0;0;2;4;1;B01;
1436;0;7;0;0;2;1;2;A01;
1437;0;7;0;12;0;1;1;A01;
1438;0;7;0;0;2;9;2;B01;
1438;0;7;0;0;2;1;2;C01;
1438;0;7;0;0;2;4;23;A01;
1439;0;7;0;0;2;6;1;B01;
1439;0;7;0;0;2;2;2;A01;
1440;0;33;0;0;9;1;1;A01;
1441;0;40;35;0;2;2;19;B01;
1441;0;7;0;9;4;3;1;A01;
1442;0;7;0;0;2;1;1;C03;
1442;0;7;0;0;2;2;15;B02;
1442;0;14;0;0;2;8;21;A01;
1443;0;7;0;0;2;3;15;A01;
1443;0;32;0;0;2;1;1;B02;
1444;0;7;0;6;0;3;1;A01;
1445;0;33;0;0;6;1;1;A01;
1446;0;3;0;0;1;1;16;A01;
1447;0;30;0;0;2;1;1;B01;
1447;0;7;0;0;2;6;15;A01;
1448;0;7;0;0;2;2;21;A01;
1448;0;1;0;0;2;8;19;B01;
1449;0;7;0;0;2;1;13;A01;
1449;0;7;0;0;2;1;1;B02;
1450;0;31;0;1;0;1;17;A01;
1451;0;32;0;0;2;5;21;A01;
1451;0;7;0;0;2;3;9;B01;
1452;0;7;0;0;1;4;20;A01;
1453;0;30;0;8;0;2;1;A01;
1454;0;7;0;0;2;3;1;A01;
1454;0;14;0;0;2;3;1;B01;
1455;0;10;0;2;0;7;13;A01;
1456;0;33;0;0;2;1;2;A01;
1456;0;33;0;0;0;4;1;B01;
1457;0;33;0;0;2;1;17;A01;
1457;0;10;0;0;2;4;15;B01;
1458;0;7;0;0;2;2;1;A01;
1458;0;7;0;0;2;3;15;B01;
1459;0;7;0;0;2;3;1;B02;
1459;0;7;0;0;2;3;13;A01;
1460;0;7;0;0;2;7;19;A01;
1460;0;7;0;0;2;1;1;B02;
1461;0;7;0;13;0;7;1;A01;
1462;0;7;0;0;2;3;1;B02;
1462;0;7;0;0;2;3;17;A01;
1463;0;7;0;0;2;3;15;B01;
1463;0;7;0;0;2;3;16;A01;
1464;0;33;0;9;0;1;1;A01;
1465;0;7;0;0;2;8;1;B01;
1465;0;7;0;0;2;1;13;A01;
1466;0;7;0;0;2;3;13;A01;
1466;0;7;0;0;2;3;1;B02;
1467;0;7;0;13;0;1;14;A01;
1468;0;7;0;0;2;8;15;A01;
1468;0;7;0;0;2;3;1;B01;
1469;0;21;0;0;2;2;19;B01;
1469;0;7;0;0;2;3;1;A01;
1470;0;33;0;0;0;0;21;A01;
1470;0;7;0;0;9;3;15;B02;
1471;0;7;0;0;2;3;21;B02;
1471;0;33;0;0;2;3;13;A01;
1472;0;7;0;2;0;3;1;A01;
1473;0;7;0;0;2;2;1;A01;
1473;0;7;0;0;2;3;19;B01;
1474;0;7;0;0;2;3;0;B01;
1474;0;36;0;0;2;3;13;A01;
1475;0;21;0;0;2;3;1;B01;
1475;0;30;0;0;2;1;15;A01;
1476;0;7;0;6;0;9;13;A01;
1477;0;13;0;0;2;7;15;A01;
1477;0;7;0;0;2;1;1;B02;
1478;0;7;0;0;2;1;1;A01;
1478;0;7;0;0;2;3;1;B01;
1479;0;7;0;0;2;1;1;B01;
1479;0;30;0;0;2;4;19;A01;
1480;0;7;0;0;2;2;11;A01;
1480;0;30;0;0;2;1;1;B01;
1481;0;33;0;4;0;3;1;A01;
1482;0;7;0;0;2;1;15;A01;
1482;0;30;0;0;2;1;1;B01;
1483;0;7;0;0;2;3;9;A01;
1483;0;1;0;0;2;7;1;B02;
1484;0;30;0;7;0;1;1;A01;
1485;0;7;0;3;2;1;1;B01;
1485;0;7;0;3;2;7;15;A01;
1486;0;7;0;13;2;7;13;A01;
1486;0;7;0;0;2;1;1;B01;
1487;0;7;0;0;1;1;1;A01;
1488;0;30;0;0;2;4;15;B01;
1488;0;7;0;0;2;1;2;A01;
1489;0;31;0;0;2;1;1;A01;
1489;0;31;0;0;2;1;1;B01;
1490;0;7;0;0;2;6;15;B01;
1490;0;33;0;0;2;8;2;A01;
1491;0;7;0;0;2;1;13;A01;
1491;0;7;0;0;2;1;1;B02;
1492;0;31;0;0;2;1;1;B02;
1492;0;10;0;0;2;7;15;A01;
1493;0;7;0;1;1;3;21;A01;
1494;0;7;0;13;0;1;1;A01;
1495;0;7;0;0;0;2;1;A01;
1496;0;7;0;2;0;1;1;A01;
1497;0;7;0;6;0;1;1;A01;
1498;0;33;0;0;0;0;1;A01;
1499;0;7;0;0;0;1;1;C01;
1499;0;7;0;0;2;3;13;A01;
1499;0;7;0;0;0;3;1;B01;
1500;0;33;0;0;0;0;1;A01;
1501;0;7;0;0;2;8;15;B01;
1501;0;33;0;0;2;1;17;A01;
1502;0;7;0;13;0;1;1;A01;
1503;0;33;0;0;2;3;17;B02;
1503;0;7;0;0;2;2;15;A01;
1504;0;7;0;0;0;1;23;C01;
1504;0;2;0;0;2;1;1;B01;
1504;0;7;0;0;2;2;15;A01;
1505;0;1;0;0;2;8;15;A01;
1505;0;7;0;0;2;3;2;B02;
1506;0;7;0;6;0;2;1;A01;
1507;0;1;0;0;2;4;2;B01;
1507;0;7;0;0;2;7;2;A01;
1508;0;7;0;0;0;3;13;A01;
1508;0;7;0;0;0;3;1;B01;
1509;0;7;0;0;2;1;1;A01;
1509;0;30;0;0;0;5;1;B01;
1510;0;7;0;0;2;2;19;A01;
1510;0;30;0;0;2;1;1;B01;
1511;0;1;0;0;2;8;1;B02;
1511;0;7;0;0;9;1;9;A01;
1512;0;7;0;6;0;3;13;A01;
1513;0;10;0;3;0;1;1;A01;
1514;0;30;0;0;0;0;6;A01;
1515;0;7;0;0;2;1;2;A01;
1515;0;10;0;0;2;4;15;B01;
1516;0;31;0;0;2;7;1;B01;
1516;0;7;0;0;2;1;19;A01;
1517;0;7;0;2;0;1;13;A01;
1518;0;7;0;2;0;8;14;A01;
1519;0;7;0;0;2;1;2;A01;
1519;0;7;0;0;0;4;15;B02;
1520;0;7;0;0;2;3;9;A01;
1520;0;2;0;0;2;7;15;B01;
1521;0;7;0;0;2;5;19;A01;
1521;0;33;0;0;2;1;1;B01;
1522;0;7;0;0;1;1;1;A01;
1523;0;10;0;0;2;2;17;A01;
1523;0;30;0;0;2;1;15;B02;
1524;0;7;0;13;0;1;1;A01;
1525;0;7;0;11;0;1;1;A01;
1526;0;33;0;0;2;1;21;B01;
1526;0;10;0;0;2;6;13;A01;
1527;2;7;0;0;1;3;1;A01;
1528;0;10;0;14;1;1;1;A01;
1529;0;7;0;0;2;1;15;A01;
1529;0;10;0;15;2;3;1;B01;
1530;0;7;0;0;2;1;1;B01;
1530;0;7;0;0;2;1;15;A01;
1531;0;7;0;0;2;1;2;A01;
1531;0;7;0;0;2;4;23;B01;
1532;0;7;0;0;0;4;23;B02;
1532;0;2;0;0;2;1;2;A01;
1533;0;1;0;0;2;1;1;B02;
1533;0;7;0;0;0;2;1;A01;
1534;0;7;0;0;2;3;13;A01;
1534;0;7;0;0;2;3;1;B01;
1535;0;7;0;0;1;1;1;A01;
1536;0;7;0;0;2;7;15;A01;
1536;0;30;0;0;2;1;1;B01;
1537;0;7;0;0;1;8;1;A01;
1538;0;30;0;12;0;1;1;A01;
1539;0;36;0;6;0;1;1;A01;
1540;0;21;0;0;2;5;15;B01;
1540;0;7;0;0;2;2;21;A01;
1541;0;33;0;15;0;1;1;A01;
1542;0;7;0;0;1;2;1;A01;
1543;0;31;0;0;2;1;1;B01;
1543;0;7;0;0;2;8;15;A01;
1544;0;7;0;0;6;1;1;A01;
1545;0;7;0;0;2;3;1;A01;
1545;0;7;0;0;2;3;1;B02;
1546;0;7;0;0;2;1;1;B01;
1546;0;33;0;0;2;1;5;A01;
1547;0;7;0;0;0;2;1;A01;
1547;0;1;0;0;2;1;19;B01;
1548;0;7;0;0;0;1;1;B01;
1548;0;7;0;0;0;0;21;C01;
1549;0;7;0;0;2;3;1;A01;
1549;0;21;0;0;2;6;19;B01;
1550;0;30;0;0;1;1;17;A01;
1551;0;33;0;8;2;1;17;A01;
1551;0;7;0;0;2;8;15;B01;
1552;0;1;0;0;2;1;19;A01;
1552;1;7;0;0;2;8;1;B01;
1553;0;7;0;0;2;1;2;A01;
1553;0;7;0;0;2;4;15;B01;
1554;0;7;0;0;2;1;1;B01;
1554;0;7;0;0;2;7;1;A01;
1555;0;7;0;0;2;3;2;B01;
1555;0;7;0;0;2;3;1;A01;
1556;0;7;0;0;2;3;13;A01;
1556;0;7;0;0;2;3;1;B01;
1557;0;7;0;0;2;4;15;B01;
1557;0;7;0;0;2;1;2;A01;
1558;0;30;0;0;2;1;1;B01;
1558;0;7;0;0;2;3;19;A01;
1559;0;7;0;1;2;8;10;A01;
1559;0;7;0;0;2;1;1;B01;
1560;0;7;0;0;2;1;1;B01;
1560;0;7;0;0;0;8;15;A01;
1561;0;7;0;0;2;2;15;A01;
1561;0;7;0;0;2;1;1;B01;
1562;0;7;0;8;0;3;1;A01;
1563;0;7;0;0;2;6;1;B02;
1563;0;7;0;0;2;2;2;A01;
1563;0;1;0;0;2;4;1;C03;
1564;0;7;0;13;0;1;1;A01;
1565;0;7;0;0;2;1;0;B01;
1565;0;30;0;0;2;8;19;A01;
1566;0;7;0;0;1;3;15;A01;
1567;0;7;0;8;0;1;14;A01;
1568;0;7;0;0;1;2;20;A01;
1569;0;7;0;0;0;1;1;C01;
1569;0;10;0;0;0;1;2;A01;
1569;0;7;0;0;0;4;15;B01;
1570;0;7;0;0;2;4;2;C01;
1570;0;17;0;0;2;1;2;A01;
1570;0;7;0;0;2;4;2;B01;
1571;0;7;0;0;9;8;15;A01;
1571;0;1;0;0;2;0;19;B01;
1572;0;10;0;0;0;8;0;A01;
1572;0;2;0;0;2;1;1;B01;
1573;0;7;0;0;0;4;1;B01;
1573;1;7;0;0;0;2;10;Z01;
1574;0;7;0;0;2;6;9;A01;
1574;0;33;0;0;2;3;1;B01;
1575;0;7;0;0;1;3;13;A01;
1576;0;7;0;0;2;2;16;B01;
1576;0;1;0;0;2;1;1;A01;
1577;0;2;0;0;2;2;21;B01;
1577;0;7;0;0;2;6;0;A01;
1578;0;7;0;0;2;3;0;A01;
1578;0;7;0;0;2;2;1;B01;
1579;0;7;0;0;2;2;21;B01;
1579;0;7;0;0;2;1;13;A01;
1580;0;10;0;0;2;1;1;B01;
1580;0;7;0;0;2;8;15;A01;
1581;0;7;0;0;1;2;1;A01;
1582;0;7;0;0;2;7;16;A01;
1582;0;1;0;0;2;1;1;B01;
1583;0;7;0;0;2;4;2;C01;
1583;0;7;0;0;2;1;2;A01;
1583;0;7;0;0;2;4;2;B01;
1584;0;7;0;0;2;1;2;A01;
1584;0;30;0;0;0;4;2;B01;
1585;0;7;0;0;1;2;16;A01;
1586;0;33;0;0;2;1;21;A01;
1586;0;7;0;0;0;2;1;B01;
1587;0;30;0;1;0;1;14;A01;
1588;0;7;0;0;1;2;15;A01;
1589;0;7;0;0;2;7;19;A01;
1589;0;33;0;0;2;1;1;B01;
1590;0;7;0;0;2;4;23;C01;
1590;0;7;0;0;2;4;23;B01;
1590;0;7;0;0;2;1;2;A01;
1591;0;10;0;0;2;3;13;A01;
1591;0;10;0;0;2;3;1;B01;
1592;0;1;0;0;2;8;15;Y01;
1592;0;7;0;0;9;2;1;A01;
1593;0;10;0;0;2;3;13;A01;
1593;0;7;0;0;2;3;1;B01;
1594;0;7;0;0;1;2;1;A01;
1595;0;7;0;0;1;1;2;A01;
1596;0;7;0;0;1;1;1;A01;
1596;0;7;0;0;0;0;24;B01;
1597;0;7;0;0;1;1;15;A01;
1598;0;7;0;0;1;2;1;A01;
1599;0;7;0;0;2;1;1;C01;
1599;0;7;0;0;2;1;1;A01;
1599;0;7;0;0;2;6;1;B01;
1600;0;7;0;0;2;1;1;B01;
1600;0;2;0;0;2;3;1;A01;
1601;0;7;0;0;0;4;2;C01;
1601;0;10;0;0;2;1;2;A01;
1601;0;7;0;0;0;6;2;B01;
1602;0;7;0;0;1;3;15;A01;
1603;0;7;0;0;2;1;1;A01;
1603;0;7;0;0;0;7;15;B01;
1604;0;7;0;0;2;4;2;B01;
1604;0;7;0;0;0;4;2;C01;
1604;0;7;0;0;2;1;2;A01;
1605;0;7;0;0;2;1;0;A01;
1605;0;7;0;0;2;3;0;C01;
1605;0;7;0;0;2;1;0;B01;
1606;0;7;0;0;0;4;2;B01;
1606;0;33;0;0;2;1;2;A01;
1607;0;10;0;0;2;1;19;A01;
1607;0;7;0;0;2;1;1;B01;
1608;0;7;0;0;2;1;1;B01;
1608;0;10;0;0;2;2;13;A01;
1609;0;7;0;0;2;2;17;A01;
1609;0;7;0;0;2;8;2;B01;
1610;0;7;0;0;2;2;2;A01;
1610;0;7;0;0;0;4;2;B01;
1611;0;32;0;0;0;3;21;B01;
1611;0;7;0;0;2;2;9;A01;
1612;0;7;0;0;1;2;0;A01;
1613;0;7;0;3;2;4;2;A01;
1613;0;7;0;0;0;4;2;C01;
1613;0;7;0;0;2;5;2;B01;
1614;0;7;0;0;1;1;1;A01;
1615;0;7;0;0;2;8;24;A01;
1615;0;1;0;1;0;1;1;B01;
1616;0;7;0;0;1;1;24;A01;
1617;0;7;0;0;2;4;23;B02;
1617;0;7;0;0;2;1;2;A01;
1618;0;7;0;13;0;3;13;A01;
1619;0;7;0;13;0;1;1;A01;
1620;0;99;0;0;0;0;1;A01;
1621;0;7;0;13;0;3;13;A01;
1622;0;7;0;0;2;2;21;A01;
1622;0;7;0;0;2;8;15;B02;
1623;0;7;0;0;0;2;15;A01;
1623;0;30;0;0;0;1;1;B02;
1624;0;7;0;0;2;1;15;A01;
1624;0;7;0;0;2;1;1;B02;
1625;0;7;0;0;2;0;1;A01;
1625;0;7;0;0;2;0;0;B02;
1626;0;10;0;0;2;1;1;A01;
1626;0;7;0;0;2;8;19;B02;
1627;0;7;0;0;1;1;1;A01;
1628;0;7;0;2;0;1;1;A01;
1629;0;7;0;0;2;3;13;A01;
1629;0;7;0;0;2;3;1;B02;
1630;0;10;0;0;1;2;1;A01;
1631;0;10;0;0;2;2;1;B02;
1631;0;2;0;0;2;3;15;A01;
1632;0;33;0;2;2;2;1;A01;
1632;0;7;0;0;2;3;1;B02;
1633;0;1;0;0;2;1;16;A01;
1633;0;7;0;0;9;3;1;B02;
1634;0;36;0;2;0;9;0;A01;
1635;0;7;0;0;1;4;4;A01;
1636;0;7;0;0;2;1;19;A01;
1636;0;33;0;0;2;7;1;B02;
1637;0;7;0;0;2;3;1;B02;
1637;0;7;0;0;2;3;1;A01;
1638;0;7;0;13;0;9;1;A01;
1639;0;7;0;2;0;2;1;A01;
1640;0;7;0;0;2;1;19;A01;
1640;0;3;0;0;2;2;1;B02;
1641;0;7;0;0;0;9;0;A01;
1642;0;21;0;0;2;5;17;A01;
1642;0;1;0;0;2;8;1;B02;
1643;0;21;0;13;0;7;1;A01;
1644;0;10;0;0;2;1;1;B02;
1644;0;7;0;0;2;1;13;A01;
1645;0;33;0;0;6;1;1;A01;
1646;0;7;0;0;2;1;17;A01;
1646;0;7;0;0;2;1;1;B02;
1647;0;7;0;2;0;9;1;A01;
1648;0;7;0;0;1;7;1;A01;
1649;0;7;0;0;2;3;1;C03;
1649;0;7;0;0;2;3;2;A01;
1649;0;7;0;0;2;4;23;B02;
1650;0;7;0;0;1;2;1;A01;
1651;0;7;0;0;1;1;16;A01;
1652;0;7;0;15;1;1;21;A01;
1653;0;2;0;0;2;7;1;A01;
1653;1;7;0;0;2;2;0;B02;
1654;0;33;0;0;1;2;1;A01;
1655;0;33;0;0;2;7;1;B02;
1655;0;7;0;0;2;2;1;A01;
1656;0;7;0;0;2;2;16;A01;
1656;0;1;0;0;2;8;1;B02;
1657;0;33;0;5;0;1;1;A01;
1658;0;2;0;0;2;1;1;B02;
1658;0;2;0;0;2;8;15;A01;
1659;0;7;0;13;0;3;1;A01;
1660;0;33;0;0;2;1;1;B02;
1660;0;7;0;0;2;8;19;A01;
1661;0;7;0;13;0;9;1;A01;
1662;0;7;0;6;0;1;1;A01;
1663;0;1;0;0;2;1;1;B02;
1663;0;7;0;0;2;2;9;A01;
1664;0;7;0;0;2;3;1;A01;
1664;0;2;0;0;2;7;16;B02;
1665;0;7;0;2;0;8;0;A01;
1666;0;1;0;0;2;0;0;A02;
1666;0;7;0;0;2;3;1;B01;
1667;0;7;0;0;2;1;15;A01;
1667;0;7;0;0;2;1;1;B02;
1668;0;7;0;0;2;8;10;A01;
1668;0;30;0;0;2;1;17;B02;
1669;0;33;0;0;2;0;17;A01;
1669;0;7;0;0;2;0;19;B02;
1670;0;33;0;0;2;8;1;B02;
1670;0;7;0;0;2;8;1;A01;
1671;0;7;0;0;2;1;13;A01;
1671;0;7;0;0;2;1;1;B02;
1672;0;30;0;6;0;1;1;A01;
1673;0;7;0;0;1;2;1;A01;
1674;0;14;0;0;2;3;1;B02;
1674;0;7;0;0;2;1;13;A01;
1675;0;7;0;0;0;2;1;A01;
1676;0;7;0;0;2;6;9;A01;
1676;0;33;0;0;2;2;1;B02;
1677;0;7;0;0;2;9;15;B02;
1677;0;7;0;1;0;1;1;A01;
1677;0;10;0;0;2;8;5;C03;
1678;0;7;0;13;0;1;1;A01;
1679;2;7;0;0;1;0;0;A01;
1680;0;17;0;0;2;1;1;B02;
1680;0;7;0;0;2;1;13;A01;
1681;0;7;0;7;0;1;1;A01;
1682;0;2;0;0;2;3;13;A01;
1682;0;7;0;0;0;3;1;B02;
1683;2;7;0;0;2;8;23;A01;
1683;0;7;0;1;0;1;1;B02;
1684;0;7;0;0;2;1;15;A01;
1684;0;7;0;0;2;1;1;B02;
1685;0;10;0;0;1;2;1;A01;
1686;0;7;0;0;2;1;1;B02;
1686;0;7;0;0;2;1;17;A01;
1687;0;7;0;13;0;1;1;A01;
1688;0;7;0;0;2;4;1;A01;
1688;0;33;0;0;2;1;1;B02;
1689;0;7;0;0;1;2;1;A01;
1690;0;1;0;0;0;1;1;B02;
1690;0;1;0;0;0;1;13;A01;
1691;0;7;0;0;2;2;1;A01;
1691;0;2;0;0;2;1;1;B02;
1692;0;10;0;0;0;3;13;A01;
1692;0;7;0;0;2;3;1;B02;
1693;0;33;0;13;0;1;1;A01;
1694;0;7;0;0;2;2;1;A01;
1694;0;1;0;0;2;8;1;B02;
1695;0;17;0;0;2;3;1;B02;
1695;0;7;0;0;2;3;13;A01;
1696;0;7;0;0;0;1;1;B02;
1696;0;7;0;0;0;7;13;A01;
1697;0;10;0;1;0;3;1;A01;
1697;0;7;0;0;0;3;24;B02;
1698;0;10;0;0;2;3;1;A01;
1698;0;7;0;0;2;3;13;B02;
1699;0;7;0;0;2;8;1;C03;
1699;0;7;0;0;2;8;1;B02;
1699;0;7;0;0;2;3;1;A01;
1700;0;7;0;2;0;9;1;A01;
1701;0;30;0;8;0;1;1;A01;
1702;0;21;0;0;9;1;1;A01;
1702;0;1;0;0;2;1;16;B02;
1703;0;7;0;0;2;2;21;B02;
1703;0;7;0;0;2;3;19;A01;
1704;0;7;0;13;0;3;13;A01;
1705;0;7;0;2;0;2;14;A01;
1706;0;10;0;13;0;2;13;A01;
1707;0;30;0;0;0;0;1;A01;
1708;0;7;0;0;2;1;0;B02;
1708;0;99;0;0;0;1;0;A01;
1709;0;30;0;0;2;1;17;B02;
1709;0;21;0;0;2;3;15;A01;
1710;0;33;0;0;2;1;2;B02;
1710;0;7;0;0;0;4;15;A01;
1711;0;7;0;0;0;5;0;A01;
1711;0;33;0;0;0;5;0;B02;
1712;0;30;0;0;2;1;1;B02;
1712;0;7;0;0;2;3;17;A01;
1713;0;33;0;0;2;1;2;A01;
1713;0;7;0;0;0;5;0;B02;
1714;0;34;0;2;0;1;0;A01;
1715;0;33;0;7;0;2;1;A01;
1716;0;7;0;0;2;3;9;A01;
1716;0;33;0;0;2;7;1;B02;
1717;0;30;0;0;1;1;1;A01;
1718;0;34;0;0;1;1;1;A01;
1719;0;7;0;8;0;1;1;A01;
1720;0;7;0;0;0;1;14;A01;
1721;0;10;0;0;2;1;1;B02;
1721;0;7;0;0;2;1;13;A01;
1722;0;2;0;0;2;1;1;B02;
1722;0;7;0;0;0;6;15;A01;
1723;0;7;0;0;2;6;1;B02;
1723;0;31;0;0;2;1;1;A01;
1724;0;1;0;0;0;8;1;B02;
1724;0;7;0;0;2;2;1;A01;
1725;0;7;0;2;0;1;0;A01;
1726;0;7;0;0;2;1;1;A01;
1726;0;7;0;0;2;2;9;B02;
1727;0;10;0;0;1;7;1;A01;
1728;0;7;0;13;0;1;13;A01;
1729;0;1;0;0;2;8;1;B02;
1729;0;7;0;0;2;2;1;A01;
1730;0;7;0;2;0;1;13;A01;
1731;0;7;0;0;2;1;1;B02;
1731;0;7;0;0;2;7;13;A01;
1732;0;7;0;0;2;5;1;B02;
1732;0;33;0;0;2;3;9;A01;
1733;0;7;0;0;1;3;15;A01;
1734;0;7;0;0;1;2;1;A01;
1735;0;7;0;0;1;2;1;A01;
1736;0;7;0;2;0;7;14;A01;
1737;0;7;0;8;0;2;1;A01;
1738;0;7;0;0;1;2;1;A01;
1739;0;7;0;0;2;1;1;B02;
1739;0;7;0;0;2;3;1;A01;
1740;0;7;0;0;2;1;13;A01;
1740;0;7;0;0;2;1;1;B02;
1741;0;7;0;0;2;1;1;A01;
1741;0;7;0;0;0;8;19;B02;
1742;0;7;0;0;2;7;19;A01;
1742;0;7;0;0;2;1;1;B02;
1743;0;7;0;2;0;7;1;A01;
1744;0;7;0;2;0;1;1;A01;
1745;0;7;0;0;1;1;1;A01;
1746;0;10;0;0;1;1;1;A01;
1747;0;7;0;0;0;3;1;A01;
1748;0;7;0;0;2;6;19;A01;
1748;0;7;0;0;2;1;1;B02;
1749;0;7;0;0;2;1;13;A01;
1749;0;7;0;0;2;1;1;B02;
1750;0;7;0;2;0;9;1;A01;
1751;0;7;0;2;0;6;1;A01;
1752;0;10;0;0;1;7;1;A01;
1753;0;7;0;0;2;1;1;B02;
1753;0;7;0;0;2;7;19;A01;
1753;0;7;0;0;2;8;23;C03;
1754;0;7;0;13;0;2;1;A01;
1755;0;7;0;0;2;3;15;A01;
1755;0;30;0;0;2;1;17;B02;
1756;0;7;0;0;2;3;9;B02;
1756;0;2;0;0;2;1;15;A01;
1757;0;33;0;0;2;1;1;A01;
1757;0;7;0;0;2;7;19;B02;
1758;0;7;0;13;0;2;13;A01;
1759;0;7;0;0;1;2;1;A01;
1760;0;1;0;0;2;1;13;B02;
1760;0;7;0;0;2;8;1;A01;
1761;0;30;0;0;1;1;1;A01;
1762;0;7;0;0;2;3;9;B02;
1762;0;33;0;0;2;1;1;A01;
1763;0;7;0;0;2;3;1;A01;
1763;0;7;0;0;2;3;13;B02;
1764;0;7;0;0;1;7;16;A01;
1765;0;7;0;0;1;1;1;A01;
1766;0;30;0;0;0;1;1;A01;
1767;0;7;0;0;2;2;1;B02;
1767;0;7;0;0;2;3;13;A01;
1768;0;7;0;0;2;9;1;B02;
1768;0;14;0;0;2;9;1;E05;
1768;0;7;0;0;2;4;1;A01;
1768;0;7;0;0;2;9;1;C03;
1768;0;7;0;0;2;9;1;D04;
1769;0;99;0;6;0;9;20;A01;
1770;0;32;0;0;2;1;13;B02;
1770;0;7;0;0;2;3;1;A01;
1771;0;7;0;6;0;3;1;A01;
1772;0;10;0;0;2;3;1;A01;
1772;0;10;0;0;2;3;1;B02;
1773;0;7;0;0;2;3;13;A01;
1773;0;7;0;0;2;3;1;B02;
1774;0;7;0;0;2;4;0;B02;
1774;0;2;0;0;2;1;0;A01;
1775;0;7;0;0;2;3;19;B02;
1775;0;7;0;0;2;2;1;A01;
1776;0;7;0;2;0;1;1;A01;
1777;0;7;0;13;0;2;14;A01;
1778;0;2;0;0;2;1;13;A01;
1778;0;7;0;0;2;2;1;B02;
1779;0;1;0;0;2;6;2;A01;
1779;0;3;0;0;2;2;17;B02;
1780;0;7;0;6;0;2;1;A01;
1781;0;7;0;0;2;1;1;B02;
1781;0;7;0;0;2;2;15;A01;
1782;0;7;0;0;2;2;1;B02;
1782;0;7;0;0;2;3;13;A01;
1782;0;7;0;14;0;1;1;C03;
1783;0;7;0;1;0;1;2;A01;
1783;0;7;0;0;0;4;23;B02;
1784;0;10;0;0;1;2;1;A01;
1785;0;1;0;0;2;8;1;A01;
1785;0;10;0;0;9;7;1;B02;
1786;0;2;0;0;2;1;1;B02;
1786;0;7;0;0;2;7;15;A01;
1787;0;7;0;0;2;1;1;B02;
1787;0;7;0;0;2;7;13;A01;
1788;0;7;0;0;2;8;9;A01;
1788;0;32;0;0;2;7;1;B02;
1789;0;7;0;0;2;2;15;A01;
1789;0;7;0;0;2;3;1;B02;
1789;0;7;0;0;2;3;16;C03;
1790;0;1;0;0;0;4;2;B02;
1790;0;7;0;0;2;2;2;A01;
1791;0;7;0;0;2;4;1;B02;
1791;0;33;0;0;2;1;1;A01;
1792;0;7;0;0;0;9;2;A01;
1793;0;10;0;0;0;8;10;A01;
1793;0;15;0;0;2;1;1;B02;
1794;0;33;0;0;2;1;2;A01;
1794;0;33;0;0;2;3;15;B02;
1795;0;30;0;0;2;3;1;A01;
1795;0;7;0;0;2;3;0;B02;
1796;0;7;0;0;2;3;1;B02;
1796;0;7;0;0;2;3;13;A01;
1797;0;7;0;0;2;3;1;B02;
1797;0;7;0;0;2;2;13;A01;
1798;0;30;0;1;0;6;1;A01;
1799;0;7;0;0;0;2;1;A01;
1800;0;2;0;0;2;1;19;A01;
1800;0;7;0;0;2;2;1;B02;
1801;0;14;0;0;1;2;2;A01;
1802;0;30;0;0;2;1;2;B02;
1802;0;7;0;0;0;3;2;A01;
1803;0;7;0;0;5;1;1;A01;
